#  	Player  	GM  	KI  	MK  	HB  	DI  	DA  	GL  	BH  	HO  	TK  	RB  	IF  	CL  	CG  	FF  	FA  	BR  	CP  	UP  	CM  	MI  	1%  	BO  	GA  	%P  	SU  
13	Baker, Oskar	7	52	32	36	88	12.57	8	2	 	8	5	14	6	13	1	6	 	21	64	1	7	12	4	2	68.3	 
37	Sellwood, Michael	7	56	31	31	87	12.43	 	 	 	19	26	7	2	20	7	8	 	36	50	3	 	16	 	 	77.9	 
42	Davidson, Sam	7	58	22	24	82	11.71	3	4	 	15	6	13	4	10	4	4	 	25	62	2	3	10	4	2	74.3	 
24	Khamis, Buku	7	47	30	26	73	10.43	 	 	 	9	11	2	1	13	3	6	 	16	54	1	 	51	1	 	96.0	 
10	Darcy, Sam	6	44	21	25	69	11.50	12	9	27	11	1	10	5	20	14	10	 	41	29	10	10	12	 	4	72.8	 
6	Hynes, Cooper	6	31	10	36	67	11.17	3	2	 	18	6	7	5	13	2	4	 	24	45	 	2	6	 	1	69.5	 
33	Naughton, Aaron	7	49	34	18	67	9.57	19	8	1	11	 	9	1	12	10	4	 	29	39	9	17	7	1	5	80.1	 
7	Lobb, Rory	6	53	29	11	64	10.67	 	1	26	5	27	3	 	12	1	1	 	18	43	4	 	44	1	 	94.0	 
44	English, Tim	4	36	16	25	61	15.25	2	 	108	9	5	13	13	5	11	3	 	32	34	3	2	15	 	1	73.3	 
18	ODonnell, James	6	33	19	20	53	8.83	 	 	1	10	16	4	 	9	5	5	 	23	33	2	 	47	 	 	86.2	 
26	Dolan, Josh	3	18	11	21	39	13.00	3	3	 	3	 	9	 	4	1	1	 	10	29	 	4	1	1	3	73.0	 
16	Croft, Jordan	5	17	10	18	35	7.00	4	3	14	6	 	6	4	7	3	4	 	19	17	2	5	6	 	3	61.8	 
25	Emmett, Louis	3	11	6	18	29	9.67	 	1	24	9	1	5	7	5	4	2	 	17	13	 	2	6	 	 	61.0	 
1	Treloar, Adam	1	9	4	16	25	25.00	 	 	 	2	2	1	4	2	1	 	 	7	18	 	 	 	 	 	61.0	 
28	Lewis, Will	3	13	6	11	24	8.00	2	1	2	3	 	6	1	10	5	4	 	8	16	 	2	2	 	3	72.7	 
5	Busslinger, Jedd	1	14	5	5	19	19.00	 	 	 	1	5	2	1	2	1	1	 	7	13	 	 	13	 	 	96.0	 
32	Jones, Arthur	2	8	5	9	17	8.50	3	1	 	4	 	3	 	2	1	 	 	4	13	1	3	 	 	1	53.0	 
12	Gallagher, Harvey	1	6	1	4	10	10.00	1	 	 	 	 	3	 	2	1	 	 	4	6	 	 	 	 	 	75.0	 
40	Smith, Lachlan	1	3	1	7	10	10.00	 	 	13	5	1	1	4	2	2	1	 	10	2	 	 	1	 	 	73.0	 
30	McNeil, Lachlan	1	2	 	6	8	8.00	 	1	 	 	1	 	 	2	1	 	 	6	3	 	 	 	 	 	45.0	 
43	Gardner, Ryan	1	4	 	1	5	5.00	 	 	 	 	1	1	 	2	 	1	 	 	3	 	 	12	 	 	90.0	 
33 players used	1464	603	1116	2580	16.02	90	62	217	405	289	357	269	387	135	135	 	888	1623	43	84	357	54	72	 	
